time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-04-25T15:44:10.320Z,19.365,-155.4961667,7.15,3.01,ml,57,35,0.06705,0.13,hv,hv71488877,2020-04-28T00:28:11.480Z,"17km N of Pahala, Hawaii",earthquake,0.23,0.47,0.191,35,reviewed,hv,hv
2020-04-25T15:40:53.090Z,33.2311667,-116.0925,4.81,1.48,ml,66,50,0.0983,0.19,ci,ci39405432,2020-04-27T22:20:18.590Z,"10km NNE of Ocotillo Wells, CA",earthquake,0.16,0.54,0.123,27,reviewed,ci,ci
2020-04-25T15:39:21.702Z,66.2995,-157.4589,1.3,1,ml,,,,0.91,ak,ak0205c3i5yi,2020-04-25T16:05:42.677Z,"72km SSW of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-04-25T15:30:55.722Z,5.0245,-72.7449,60.56,4.7,mb,,73,1.58,0.96,us,us60009c8u,2020-04-25T20:33:34.825Z,"0km NE of Tauramena, Colombia",earthquake,9.3,1.2,0.126,19,reviewed,us,us
2020-04-25T15:30:13.400Z,33.3843333,-116.422,10.75,0.68,ml,31,63,0.07354,0.18,ci,ci39405416,2020-04-29T14:26:28.632Z,"15km NNW of Borrego Springs, CA",earthquake,0.25,0.46,0.1,10,reviewed,ci,ci
2020-04-25T15:30:07.993Z,66.2688,-157.4572,0,1.3,ml,,,,0.75,ak,ak0205c3g7ev,2020-04-25T15:39:57.713Z,"75km SSW of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-04-25T15:16:46.518Z,61.411,-146.9138,24.7,1.4,ml,,,,0.56,ak,ak0205c3daf9,2020-04-25T15:21:13.693Z,"43km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-25T15:11:40.860Z,33.1163333,-116.4135,9.94,0.93,ml,46,78,0.0441,0.19,ci,ci39405408,2020-04-29T14:09:06.488Z,"16km SSW of Borrego Springs, CA",earthquake,0.21,0.5,0.144,17,reviewed,ci,ci
2020-04-25T15:05:28.860Z,40.7388333,-112.0673333,9.18,0.46,md,10,117,0.01681,0.07,uu,uu60381852,2020-04-27T13:14:31.280Z,"4km NE of Magna, Utah",earthquake,0.47,0.94,0.175,4,reviewed,uu,uu
2020-04-25T15:04:31.810Z,58.2346667,-155.1425,4.01,-0.87,ml,6,222,0.02405,0.12,av,av70889579,2020-04-27T23:11:12.600Z,"102km ESE of King Salmon, Alaska",earthquake,0.76,1.75,0.177,5,reviewed,av,av
2020-04-25T15:04:23.410Z,33.6436667,-116.8178333,10.1,0.46,ml,23,54,0.06705,0.12,ci,ci39405392,2020-04-25T20:01:30.621Z,"14km SSE of Valle Vista, CA",earthquake,0.23,0.51,0.084,8,reviewed,ci,ci
2020-04-25T15:00:35.260Z,31.6361,-104.574,5.13,2.9,ml,,73,0.07,0.49,us,us60009c87,2020-04-26T08:54:40.929Z,"70km NNE of Van Horn, Texas",earthquake,1.4,2.6,0.051,50,reviewed,us,us
2020-04-25T14:49:32.520Z,33.9993333,-116.3233333,9.7,0.89,ml,20,139,0.08905,0.14,ci,ci39405384,2020-04-29T13:58:02.111Z,"15km S of Joshua Tree, CA",earthquake,0.24,0.51,0.15,7,reviewed,ci,ci
2020-04-25T14:42:13.664Z,-21.3666,-68.536,123.74,4.1,mb,,75,0.783,1.05,us,us60009c7s,2020-04-25T17:54:57.040Z,"128km NNE of Calama, Chile",earthquake,7.3,8.7,0.301,3,reviewed,us,us
2020-04-25T14:38:27.656Z,29.9775,69.5714,35,4.1,mb,,153,4.572,0.97,us,us60009c7r,2020-04-25T18:09:06.040Z,"9km NNE of Barkhan, Pakistan",earthquake,11.1,2,0.157,11,reviewed,us,us
2020-04-25T14:35:06.650Z,38.8086662,-122.8218307,2.18,0.88,md,23,63,0.005744,0.03,nc,nc73376290,2020-04-25T14:59:03.875Z,"7km WNW of The Geysers, CA",earthquake,0.21,0.42,0.15,4,automatic,nc,nc
2020-04-25T14:33:07.880Z,38.8136673,-122.8233337,2.07,0.96,md,20,56,0.006619,0.02,nc,nc73376285,2020-04-25T14:49:02.812Z,"7km NW of The Geysers, CA",earthquake,0.22,0.47,0.35,4,automatic,nc,nc
2020-04-25T14:31:58.890Z,44.3678333,-115.205,8.2,1.75,ml,6,110,0.305,0.21,mb,mb80412404,2020-04-25T17:33:32.570Z,"68km ESE of Cascade, Idaho",earthquake,0.89,3.12,0.35,6,reviewed,mb,mb
2020-04-25T14:29:13.250Z,30.0431,69.5526,36.08,4.1,mb,,152,4.505,0.78,us,us60009c7n,2020-04-25T18:00:29.040Z,"16km N of Barkhan, Pakistan",earthquake,11.8,13.6,0.166,10,reviewed,us,us
2020-04-25T14:26:56.640Z,19.418,-155.4016667,7.93,2.47,ml,43,59,0.07622,0.12,hv,hv71488827,2020-04-28T00:24:39.560Z,"17km W of Volcano, Hawaii",earthquake,0.32,0.79,0.205,25,reviewed,hv,hv
2020-04-25T14:23:18.370Z,35.8915,-117.7345,9,1.04,ml,15,60,0.08637,0.07,ci,ci39405368,2020-04-27T14:27:35.018Z,"16km ESE of Little Lake, CA",earthquake,0.15,0.54,0.194,14,reviewed,ci,ci
2020-04-25T14:21:18.950Z,35.6688333,-117.4918333,11.35,1.15,ml,15,162,0.1699,0.16,ci,ci39405360,2020-04-27T14:28:10.020Z,"14km SW of Searles Valley, CA",earthquake,0.37,1.12,0.165,14,reviewed,ci,ci
2020-04-25T14:19:26.580Z,19.4418335,-155.611496,-1.04,1.91,md,16,90,0.01293,0.33,hv,hv71488822,2020-04-25T14:22:31.510Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.63,0.14,10,automatic,hv,hv
2020-04-25T14:03:29.020Z,35.8268333,-117.6416667,2.82,0.57,ml,8,91,0.03755,0.14,ci,ci39405352,2020-04-27T14:28:36.315Z,"22km WNW of Searles Valley, CA",earthquake,0.35,0.42,0.069,8,reviewed,ci,ci
2020-04-25T14:02:57.010Z,38.8328323,-122.8199997,1.4,0.89,md,18,57,0.0122,0.03,nc,nc73376280,2020-04-25T14:27:04.082Z,"8km NW of The Geysers, CA",earthquake,0.21,0.45,,1,automatic,nc,nc
2020-04-25T14:02:52.020Z,38.8321648,-122.8190002,1.37,1.37,md,17,70,0.01544,0.01,nc,nc73376275,2020-04-25T17:32:02.837Z,"8km NW of The Geysers, CA",earthquake,0.22,0.48,0.02,4,automatic,nc,nc
2020-04-25T13:59:35.100Z,35.6118333,-117.4526667,3.23,0.75,ml,9,165,0.1126,0.14,ci,ci39405344,2020-04-27T14:28:37.566Z,"18km SSW of Searles Valley, CA",earthquake,0.72,1.72,0.107,8,reviewed,ci,ci
2020-04-25T13:55:09.470Z,44.3058333,-115.0955,9.83,2.34,ml,8,110,0.312,0.24,mb,mb80412399,2020-04-25T14:56:51.350Z,"72km WSW of Challis, Idaho",earthquake,0.66,1.69,0.479,5,reviewed,mb,mb
2020-04-25T13:51:21.280Z,33.4945,-116.7843333,5.42,0.38,ml,18,55,0.02229,0.11,ci,ci39405336,2020-04-25T19:56:18.358Z,"9km NE of Aguanga, CA",earthquake,0.19,0.44,0.105,9,reviewed,ci,ci
2020-04-25T13:36:41.350Z,52.0656667,-176.1046667,-0.26,-0.75,ml,5,103,0.0282,0.1,av,av70889569,2020-04-27T21:58:12.450Z,"43km ENE of Adak, Alaska",earthquake,0.24,0.31,0.2,5,reviewed,av,av
2020-04-25T13:35:58.190Z,52.0708333,-176.1068333,4.25,0.57,ml,6,115,0.02944,0.15,av,av70889564,2020-04-27T21:54:40.380Z,"43km ENE of Adak, Alaska",earthquake,0.44,0.86,0.21,6,reviewed,av,av
2020-04-25T13:32:35.720Z,35.9118333,-117.7318333,8.95,0.98,ml,22,54,0.07527,0.1,ci,ci39405328,2020-04-28T21:00:47.785Z,"16km E of Little Lake, CA",earthquake,0.14,0.35,0.048,4,reviewed,ci,ci
2020-04-25T13:28:39.180Z,54.1536667,-165.984,2.51,-0.79,ml,8,71,0.01754,0.25,av,av70889559,2020-04-27T21:51:38.410Z,"13km W of Akutan, Alaska",earthquake,0.33,0.82,0.203,7,reviewed,av,av
2020-04-25T13:21:36.950Z,58.1733333,-155.3768333,2.05,-0.81,ml,4,239,0.04493,0.01,av,av70889554,2020-04-27T21:49:06.680Z,"94km SE of King Salmon, Alaska",earthquake,0.76,0.59,0.118,4,reviewed,av,av
2020-04-25T13:18:02.300Z,46.2373333333333,-122.211166666667,2.74,0.12,md,5,257,0.04012,0.12,uw,uw61604382,2020-04-25T17:46:25.460Z,"36km S of Morton, Washington",earthquake,6.1,8.42,0.0435316884899424,4,reviewed,uw,uw
2020-04-25T13:16:07.150Z,38.8055,-122.8098297,0.96,1.14,md,24,57,0.01161,0.03,nc,nc73376270,2020-04-25T17:05:02.667Z,"6km NW of The Geysers, CA",earthquake,0.17,0.35,0.04,4,automatic,nc,nc
2020-04-25T13:15:21.460Z,36.2236667,-117.8738333,6.49,1.48,ml,19,69,0.107,0.17,ci,ci39405320,2020-04-27T14:29:48.300Z,"13km ESE of Olancha, CA",earthquake,0.41,1.06,0.187,21,reviewed,ci,ci
2020-04-25T13:04:23.210Z,33.2213333,-116.7285,12.1,0.17,ml,26,36,0.02927,0.15,ci,ci39405312,2020-04-27T21:58:37.740Z,"4km SE of Lake Henshaw, CA",earthquake,0.21,0.41,0.057,12,reviewed,ci,ci
2020-04-25T12:57:19.057Z,64.7741,-148.9796,17.5,1.2,ml,,,,0.62,ak,ak0205c1tpu1,2020-04-25T13:09:58.357Z,"22km NNE of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-25T12:51:19.160Z,19.2115002,-155.386673,31.62,2.02,md,37,165,0.02782,0.18,hv,hv71488762,2020-04-25T12:54:25.200Z,"9km E of Pahala, Hawaii",earthquake,0.62,1.05,0.11,3,automatic,hv,hv
2020-04-25T12:50:26.821Z,-15.4026,-173.221,10,4.5,mb,,105,4.821,0.59,us,us60009c6v,2020-04-26T05:47:50.040Z,"82km NE of Hihifo, Tonga",earthquake,8.4,1.9,0.109,25,reviewed,us,us
2020-04-25T12:41:42.430Z,38.051,-118.7488333,2.69,1.61,md,23,110,0.2774,0.05,nc,nc73376255,2020-04-28T11:06:03.745Z,"29km SE of Bodie, CA",earthquake,0.62,9.02,0.166,25,reviewed,nc,nc
2020-04-25T12:38:00.480Z,58.2978333,-155.01,1.89,-0.43,ml,6,188,0.02814,0.06,av,av70889549,2020-04-27T21:08:19.700Z,"104km NW of Larsen Bay, Alaska",earthquake,0.87,0.57,0.367,7,reviewed,av,av
2020-04-25T12:29:05.300Z,33.4841667,-116.7953333,5.73,1.82,ml,96,17,0.02844,0.19,ci,ci39405304,2020-04-28T20:54:29.100Z,"8km NE of Aguanga, CA",earthquake,0.11,0.37,0.162,70,reviewed,ci,ci
2020-04-25T12:23:45.180Z,33.5198333,-116.5393333,10.7,0.52,ml,27,52,0.03821,0.1,ci,ci39405296,2020-04-28T20:23:15.570Z,"13km ESE of Anza, CA",earthquake,0.16,0.22,0.117,12,reviewed,ci,ci
2020-04-25T12:22:29.130Z,39.0253334,-123.0636673,0.44,1.44,md,9,198,0.03251,0.08,nc,nc73376245,2020-04-25T16:22:04.962Z,"13km W of Lakeport, CA",earthquake,0.83,0.91,0.05,4,automatic,nc,nc
2020-04-25T12:21:46.160Z,45.5711666666667,-122.467,7.35,1.29,ml,22,69,0.06386,0.22,uw,uw61604372,2020-04-25T17:44:14.810Z,"4km NW of Fairview, Oregon",earthquake,0.36,0.51,0.217800389700202,12,reviewed,uw,uw
2020-04-25T12:21:45.800Z,17.9125,-66.842,12,3.09,md,25,219,0.0728,0.13,pr,pr2020116010,2020-04-25T20:24:16.630Z,"7km SSW of Indios, Puerto Rico",earthquake,0.75,0.35,0.34,24,reviewed,pr,pr
2020-04-25T12:14:23.180Z,33.7763333,-116.6688333,13.74,0.73,ml,33,53,0.04891,0.11,ci,ci39405288,2020-04-28T18:54:41.163Z,"6km NE of Idyllwild, CA",earthquake,0.16,0.34,0.128,15,reviewed,ci,ci
2020-04-25T12:09:21.320Z,40.7401667,-112.0656667,8.53,0.6,md,15,51,0.01637,0.11,uu,uu60381842,2020-04-27T16:20:54.040Z,"4km NE of Magna, Utah",earthquake,0.31,0.67,0.107,8,reviewed,uu,uu
2020-04-25T12:01:13.138Z,56.8197,-132.2265,14.7,1.9,ml,,,,1.21,ak,ak0205c1hp9t,2020-04-25T12:09:56.470Z,"39km NNE of Wrangell, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-04-25T11:55:37.044Z,60.0436,-151.6606,39.9,1.3,ml,,,,0.46,ak,ak0205c17w6i,2020-04-25T12:04:33.912Z,"31km NNE of Anchor Point, Alaska",earthquake,,2.5,,,automatic,ak,ak
2020-04-25T11:52:19.431Z,63.7813,-149.2655,118.2,1.8,ml,,,,0.63,ak,ak0205c177zh,2020-04-25T12:02:53.163Z,"16km WSW of Healy, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-04-25T11:48:34.390Z,37.6423333,-119.3546667,13.9,1.08,md,14,146,0.2334,0.13,nc,nc73376235,2020-04-28T07:33:03.531Z,"22km ESE of Yosemite Valley, CA",earthquake,0.69,2.04,0.129,12,reviewed,nc,nc
2020-04-25T11:47:39.320Z,46.2096666666667,-122.174666666667,4.39,0.7,ml,11,150,0.0121,0.12,uw,uw61604352,2020-04-25T18:02:40.360Z,"39km NNE of Amboy, Washington",earthquake,0.5,0.86,0.253072754795997,6,reviewed,uw,uw
2020-04-25T11:37:24.250Z,35.6986667,-117.5918333,5.8,-0.01,ml,5,213,0.1169,0.05,ci,ci37443341,2020-04-25T20:11:30.446Z,"12km NE of Ridgecrest, CA",earthquake,1.29,1.49,0.039,2,reviewed,ci,ci
2020-04-25T11:36:57.690Z,36.1176667,-117.8525,3.24,0.79,ml,15,136,0.001913,0.1,ci,ci39405280,2020-04-25T20:08:42.426Z,"12km NE of Coso Junction, CA",earthquake,0.2,0.26,0.324,3,reviewed,ci,ci
2020-04-25T11:35:50.771Z,58.4886,-136.9522,0,2.5,ml,,,,1.07,ak,ak0205c13mx1,2020-04-26T06:25:35.040Z,"70km W of Gustavus, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-25T11:30:21.280Z,18.2698,-67.0551,21,2.84,md,18,82,0.099,0.27,pr,pr2020116009,2020-04-25T12:22:18.141Z,"6km E of Espino, Puerto Rico",earthquake,0.58,1.41,0.14,14,reviewed,pr,pr
2020-04-25T11:27:01.530Z,33.9603333,-117.5518333,4.99,0.69,ml,14,99,0.0449,0.12,ci,ci37443325,2020-04-25T19:43:55.758Z,"3km N of Norco, CA",earthquake,0.2,0.35,0.148,10,reviewed,ci,ci
2020-04-25T11:26:58.970Z,33.9621667,-117.553,4.4,0.51,ml,12,101,0.04293,0.1,ci,ci39405272,2020-04-25T19:38:02.381Z,"4km N of Norco, CA",earthquake,0.18,0.36,0.063,5,reviewed,ci,ci
2020-04-25T11:26:43.550Z,33.964,-117.547,2.66,0.48,ml,10,99,0.07066,0.17,ci,ci37443333,2020-04-25T19:56:32.360Z,"4km N of Norco, CA",earthquake,0.29,0.47,0.167,4,reviewed,ci,ci
2020-04-25T11:24:14.580Z,36.1173333,-117.8546667,2.75,2.13,ml,33,47,0.0002917,0.16,ci,ci39405264,2020-04-28T18:48:16.890Z,"12km NE of Coso Junction, CA",earthquake,0.18,0.27,0.173,37,reviewed,ci,ci
2020-04-25T11:20:07.510Z,33.489,-116.7968333,4.33,0.69,ml,31,33,0.02349,0.15,ci,ci39405256,2020-04-27T14:30:51.770Z,"8km NE of Aguanga, CA",earthquake,0.19,0.38,0.138,19,reviewed,ci,ci
2020-04-25T11:15:31.550Z,37.4396667,-121.7858353,6.54,1.35,md,14,155,0.01573,0.02,nc,nc73376220,2020-04-25T15:40:02.145Z,"9km NNE of Alum Rock, CA",earthquake,0.38,0.47,0.21,11,automatic,nc,nc
2020-04-25T11:08:11.337Z,61.2158,-150.6873,34.6,2.2,ml,,,,0.46,ak,ak0205c0xrjb,2020-04-26T07:04:34.040Z,"40km W of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-04-25T11:05:34.619Z,36.87216667,-97.42766667,7.54,1.78,ml,81,103,0.1457713947,0.3,ok,ok2020icyv,2020-04-27T14:34:22.364Z,"14km WNW of Blackwell, Oklahoma",earthquake,,0.9,0.23,8,reviewed,ok,ok
2020-04-25T11:03:02.140Z,33.4895,-116.7968333,4.45,0.48,ml,22,58,0.023,0.17,ci,ci39405248,2020-04-27T14:30:29.033Z,"8km NE of Aguanga, CA",earthquake,0.26,0.57,0.151,14,reviewed,ci,ci
2020-04-25T10:59:53.100Z,33.6463333,-116.8185,11.17,0.72,ml,32,43,0.06941,0.15,ci,ci39405240,2020-04-27T14:30:55.250Z,"13km SSE of Valle Vista, CA",earthquake,0.28,0.5,0.157,18,reviewed,ci,ci
2020-04-25T10:54:57.020Z,40.7285,-111.9601667,2.31,0.71,md,12,94,0.001896,0.19,uu,uu60381832,2020-04-27T16:31:45.380Z,"5km NE of West Valley City, Utah",earthquake,0.7,0.63,0.276,8,reviewed,uu,uu
2020-04-25T10:54:48.310Z,36.876,-97.42566667,7.72,1.95,ml,92,104,0.1430719244,0.25,ok,ok2020icyl,2020-04-27T14:26:08.781Z,"15km WNW of Blackwell, Oklahoma",earthquake,,0.7,0.28,12,reviewed,ok,ok
2020-04-25T10:53:19.020Z,35.9511667,-117.3608333,2.98,0.78,ml,20,71,0.087,0.15,ci,ci39405232,2020-04-28T18:22:11.133Z,"21km N of Searles Valley, CA",earthquake,0.25,0.6,0.15,7,reviewed,ci,ci
2020-04-25T10:52:56.920Z,35.8625,-117.6933333,8.76,0.44,ml,17,75,0.07923,0.1,ci,ci39405224,2020-04-28T18:13:35.027Z,"21km ESE of Little Lake, CA",earthquake,0.17,0.56,0.145,4,reviewed,ci,ci
2020-04-25T10:51:22.390Z,37.5973333,-119.0158333,0.73,0.28,md,10,192,0.01602,0.04,nc,nc73376215,2020-04-28T18:08:18.845Z,"6km SW of Mammoth Lakes, CA",earthquake,0.4,0.37,0.416,9,reviewed,nc,nc
2020-04-25T10:48:31.187Z,34.6158,23.9852,10,4.2,mb,,123,1.001,1.08,us,us60009c53,2020-04-25T11:02:53.040Z,"73km SSE of Palaiochora, Greece",earthquake,5.9,1.9,0.137,15,reviewed,us,us
2020-04-25T10:43:21.990Z,33.9826667,-116.637,12.57,0.86,ml,28,43,0.05645,0.18,ci,ci39405216,2020-04-27T14:31:02.472Z,"9km SW of Morongo Valley, CA",earthquake,0.28,0.69,0.133,26,reviewed,ci,ci
2020-04-25T10:41:36.260Z,58.2995,-155.0785,1.22,-1.03,ml,6,165,0.008693,0.19,av,av70889544,2020-04-27T20:55:43.530Z,"101km ESE of King Salmon, Alaska",earthquake,1.23,0.88,0.417,5,reviewed,av,av
2020-04-25T10:37:39.420Z,38.0633,-118.7075,7.1,1.3,ml,8,105.2,0.254,0.15,nn,nn00723688,2020-04-25T11:25:48.543Z,"50km ESE of Bridgeport, California",earthquake,,15,,,automatic,nn,nn
2020-04-25T10:33:49.050Z,38.708,-82.9338333,26.9,2.93,md,26,57,0.3339,0.32,se,se60288947,2020-04-27T22:49:48.581Z,"2km NNE of Portsmouth, Ohio",earthquake,0.43,1.19,0.067,17,reviewed,se,se
2020-04-25T10:16:36.205Z,60.5183,-152.7318,8.9,1,ml,,,,0.7,ak,ak0205c0e3ku,2020-04-27T20:53:42.030Z,"4km N of Redoubt Volcano, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-25T10:11:24.950Z,33.944,-116.3526667,7.66,1.16,ml,37,47,0.04675,0.16,ci,ci39405208,2020-04-27T14:32:00.170Z,"14km E of Desert Hot Springs, CA",earthquake,0.25,0.62,0.177,26,reviewed,ci,ci
2020-04-25T10:07:06.380Z,36.0743333,-117.8501667,2.22,0.95,ml,20,73,0.04332,0.09,ci,ci39405200,2020-04-28T18:06:44.989Z,"9km ENE of Coso Junction, CA",earthquake,0.12,0.14,0.196,8,reviewed,ci,ci
2020-04-25T09:47:39.600Z,32.9403333,-116.267,9.17,0.69,ml,28,57,0.03374,0.18,ci,ci39405192,2020-04-28T17:58:45.869Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.24,0.43,0.144,7,reviewed,ci,ci
2020-04-25T09:46:14.170Z,33.5063333,-116.4518333,6.21,0.68,ml,39,71,0.07937,0.17,ci,ci39405184,2020-04-28T17:52:37.190Z,"21km ESE of Anza, CA",earthquake,0.18,0.53,0.12,18,reviewed,ci,ci
2020-04-25T09:40:31.940Z,65.004,-147.2316,5.6,1.7,ml,,,,0.2,ak,ak0205bzxsvl,2020-04-25T09:47:01.469Z,"26km NNE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-25T09:30:36.540Z,54.1405,-165.929,3.88,-0.66,ml,8,95,0.02595,0.3,av,av70889539,2020-04-27T20:51:40.510Z,"10km W of Akutan, Alaska",earthquake,0.41,0.79,0.249,7,reviewed,av,av
2020-04-25T09:30:03.990Z,38.8406677,-122.8154984,0.6,0.57,md,9,74,0.01526,0.01,nc,nc73376210,2020-04-25T09:54:03.277Z,"8km WNW of Cobb, CA",earthquake,0.29,1.54,,1,automatic,nc,nc
2020-04-25T09:29:07.660Z,36.9243333,-89.2085,5.22,2.77,md,55,40,0.1427,0.22,nm,nm60288937,2020-04-29T15:50:15.067Z,"10km SSW of Cairo, Illinois",earthquake,0.35,1.25,0.104,45,reviewed,nm,nm
2020-04-25T09:27:46.720Z,38.841835,-122.8161697,0.32,0.57,md,7,146,0.02046,0.02,nc,nc73376205,2020-04-25T10:33:05.045Z,"8km WNW of Cobb, CA",earthquake,0.34,1.67,,1,automatic,nc,nc
2020-04-25T09:26:32.480Z,35.8578333,-117.6818333,7.72,0.7,ml,22,53,0.08037,0.16,ci,ci39405176,2020-04-28T17:38:29.433Z,"22km ESE of Little Lake, CA",earthquake,0.21,0.58,0.076,6,reviewed,ci,ci
2020-04-25T09:24:08.700Z,38.8423347,-122.814003,0.67,1.16,md,21,43,0.01431,0.04,nc,nc73376195,2020-04-25T12:27:04.110Z,"8km WNW of Cobb, CA",earthquake,0.19,0.44,0.21,3,automatic,nc,nc
2020-04-25T09:23:46.538Z,63.0285,-149.9064,92.7,2.1,ml,,,,0.46,ak,ak0205bzu6sy,2020-04-25T09:36:38.675Z,"62km SW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-04-25T09:23:23.060Z,38.8424988,-122.8138351,0.55,0.58,md,15,74,0.01735,0.03,nc,nc73376185,2020-04-25T10:02:02.846Z,"8km WNW of Cobb, CA",earthquake,0.22,0.63,0.01,2,automatic,nc,nc
2020-04-25T09:23:07.850Z,38.8421669,-122.8143311,0.54,0.57,md,8,90,0.01433,0.01,nc,nc73376180,2020-04-25T09:52:03.261Z,"8km WNW of Cobb, CA",earthquake,0.32,1.25,,1,automatic,nc,nc
2020-04-25T09:17:13.610Z,38.8428345,-122.8136673,0.74,0.57,md,9,86,0.01402,0.02,nc,nc73376170,2020-04-25T09:31:04.137Z,"8km WNW of Cobb, CA",earthquake,0.29,0.67,,1,automatic,nc,nc
2020-04-25T09:17:12.500Z,19.2221661,-155.4001617,32.34,2.27,ml,48,146,0.08853,0.12,hv,hv71488572,2020-04-25T09:29:21.040Z,"8km NE of Pahala, Hawaii",earthquake,0.49,0.67,3.63,6,automatic,hv,hv
2020-04-25T09:16:59.380Z,54.141,-165.9303333,4.01,-0.6,ml,8,97,0.02562,0.31,av,av70889534,2020-04-27T20:47:38.250Z,"10km W of Akutan, Alaska",earthquake,0.44,0.84,0.216,7,reviewed,av,av
2020-04-25T09:16:37.170Z,35.6513333,-117.454,9.74,0.94,ml,28,97,0.06504,0.14,ci,ci39405168,2020-04-27T19:49:27.010Z,"14km SSW of Searles Valley, CA",earthquake,0.2,0.45,0.126,11,reviewed,ci,ci
2020-04-25T09:15:09.490Z,54.1398333,-165.9301667,4.72,-0.73,ml,9,94,0.025,0.27,av,av70889529,2020-04-27T20:44:06.130Z,"10km W of Akutan, Alaska",earthquake,0.4,0.88,0.222,8,reviewed,av,av
2020-04-25T09:07:09.161Z,62.4423,-149.5171,13.3,1.3,ml,,,,0.4,ak,ak0205bzqog4,2020-04-25T09:09:41.265Z,"33km ENE of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-25T09:06:02.780Z,35.7428333,-117.5611667,8.58,1.75,ml,26,69,0.07852,0.17,ci,ci39405160,2020-04-27T14:33:03.320Z,"14km W of Searles Valley, CA",earthquake,0.34,0.9,0.162,27,reviewed,ci,ci
2020-04-25T09:04:52.910Z,37.0492,-116.202,3.8,0,ml,5,151.98,0.108,0.19,nn,nn00723682,2020-04-25T09:08:28.085Z,"52km ENE of Beatty, Nevada",earthquake,,9.7,,,automatic,nn,nn
2020-04-25T08:57:03.960Z,60.507,-152.7511667,1.45,-0.78,ml,6,155,0.04926,0.06,av,av70889519,2020-04-27T20:31:00.240Z,"2km N of Redoubt Volcano, Alaska",earthquake,0.32,0.77,0.13,6,reviewed,av,av
2020-04-25T08:56:41.912Z,44.2928,-115.0972,10,2.9,ml,,89,0.303,0.53,us,us60009c4f,2020-04-25T09:06:27.040Z,"72km WSW of Challis, Idaho",earthquake,1.6,2,0.053,46,reviewed,us,us
2020-04-25T08:42:14.470Z,19.199667,-155.4131622,33.82,2.13,md,41,162,0.04044,0.13,hv,hv71488527,2020-04-25T08:45:38.200Z,"7km E of Pahala, Hawaii",earthquake,0.5,0.68,0.13,12,automatic,hv,hv
2020-04-25T08:35:58.620Z,33.9821667,-116.6405,18.2,0.5,ml,31,73,0.05655,0.09,ci,ci39405152,2020-04-27T19:39:15.395Z,"9km SW of Morongo Valley, CA",earthquake,0.17,0.33,0.142,18,reviewed,ci,ci
2020-04-25T08:35:49.850Z,35.8686667,-117.7235,9.97,0.49,ml,17,46,0.06876,0.1,ci,ci39405144,2020-04-27T19:27:32.260Z,"18km ESE of Little Lake, CA",earthquake,0.18,0.35,0.132,6,reviewed,ci,ci
2020-04-25T08:35:36.880Z,36.1185,-117.8816667,3.73,0.75,ml,13,193,0.02172,0.12,ci,ci37443709,2020-04-27T19:33:05.341Z,"10km NE of Coso Junction, CA",earthquake,0.29,0.26,0.252,5,reviewed,ci,ci
2020-04-25T08:29:21.670Z,19.5825,-65.3121,72,3.59,md,18,297,1.2753,0.33,pr,pr2020116008,2020-04-25T16:32:03.941Z,"107km NNE of Vieques, Puerto Rico",earthquake,3.03,8.49,0.08,14,reviewed,pr,pr
2020-04-25T08:22:33.280Z,38.0287,-118.7245,5.6,1.2,ml,11,88.26,0.288,0.13,nn,nn00723680,2020-04-25T08:26:30.193Z,"47km NNE of Mammoth Lakes, California",earthquake,,13.8,,,automatic,nn,nn
2020-04-25T08:18:17.780Z,32.9335,-116.3561667,8.93,0.62,ml,29,58,0.04912,0.16,ci,ci39405136,2020-04-27T19:23:56.227Z,"20km NE of Pine Valley, CA",earthquake,0.19,0.39,0.068,12,reviewed,ci,ci
2020-04-25T08:15:20.981Z,61.5651,-149.7649,31.3,1.3,ml,,,,0.69,ak,ak0205bz6zh9,2020-04-25T08:19:00.562Z,"7km SSE of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-25T08:14:11.703Z,61.7191,-154.2849,9.1,1.8,ml,,,,0.7,ak,ak0205bz6qt1,2020-04-25T08:26:52.961Z,"153km SSE of McGrath, Alaska",earthquake,,0.3,,,automatic,ak,ak
